Experiment_ID,Month_Year,Date,Lab_ID,Material_Type,Power_Consumption_W,Temperature_K,Levitation_Altitude_m,Success_Rate_Percent
EXP-0675,2023-07,2023-07-24,Lab-Beta,Gold-Coated Aerogel,874.8483876402427,74.7436428679238,3.6522924836592017,75.026023398493
EXP-1635,2023-07,2023-07-25,Lab-Alpha,Carbon Nanotubes,1083.1643158755967,64.48927338026469,7.702905431916957,83.69698891227428
EXP-1615,2023-07,2023-07-27,Lab-Epsilon,Graphene-YBCO,200.0,77.84321972070603,0.0,66.55656397508177
EXP-1631,2023-07,2023-07-28,Lab-Delta,Bismuth-Strontium,1137.852906323871,68.34849863157886,6.307426668309889,76.29880580964117
EXP-0921,2023-07,2023-07-29,Lab-Epsilon,Gold-Coated Aerogel,1166.3376837514002,77.79145615771286,0.0,71.1085747397014
EXP-1163,2023-07,2023-07-29,Lab-Delta,Graphene-YBCO,429.81671266524256,101.4704967816819,0.44351368305030436,59.67964492785603
EXP-0402,2023-07,2023-07-30,Lab-Alpha,Quantum Flex,1314.7171590176788,60.949707851574644,9.909510059626989,97.2190762593388
EXP-1373,2023-07,2023-07-30,Lab-Delta,Quantum Flex,1231.0305239113316,78.99626707738629,10.427179304699694,86.9369367930662
EXP-0222,2023-07,2023-07-30,Lab-Alpha,Quantum Flex,1398.435398517026,56.84832232792684,12.513738699063948,100.0
EXP-2467,2023-07,2023-07-31,Lab-Beta,Bismuth-Strontium,910.0048643372802,55.40929613594334,6.522359176023208,88.25002010833654
EXP-1587,2023-08,2023-08-01,Lab-Beta,Bismuth-Strontium,1412.6675134815487,59.598852728465076,8.751256819767631,87.57416038210393
EXP-0582,2023-08,2023-08-01,Lab-Epsilon,Carbon Nanotubes,1032.0387988529637,73.70999095458825,9.240358059934227,85.31961398913418
EXP-2132,2023-08,2023-08-01,Lab-Delta,Gold-Coated Aerogel,669.0509106473729,45.0634155456522,0.0,83.62125044515777
EXP-1665,2023-08,2023-08-03,Lab-Beta,Carbon Nanotubes,1448.3747959257755,60.851345520588765,9.505693678686283,87.49785562524822
EXP-0457,2023-08,2023-08-04,Lab-Delta,Niobium-Titanium,1421.5073851261727,78.70140602799621,7.985720215118729,87.37901262375433
EXP-1784,2023-08,2023-08-04,Lab-Alpha,Quantum Flex,1522.2514026814806,94.69548370971415,11.347291723668082,80.24709430561342
EXP-1563,2023-08,2023-08-04,Lab-Beta,Gold-Coated Aerogel,758.2480621747525,63.03924750915977,2.0068023882837007,77.92866826533562
EXP-2013,2023-08,2023-08-05,Lab-Alpha,Gold-Coated Aerogel,1504.3907096367307,85.06063604187943,3.4190297235417506,71.25219628203257
EXP-1328,2023-08,2023-08-05,Lab-Epsilon,Carbon Nanotubes,1004.0429079441273,62.31552140393905,6.534849292274376,91.80660655599489
EXP-1171,2023-08,2023-08-05,Lab-Beta,Carbon Nanotubes,1059.709406996657,94.68093351842884,5.034765080107675,66.72317768080586
EXP-0600,2023-08,2023-08-05,Lab-Alpha,Graphene-YBCO,1471.3836612047353,70.71807829997212,9.762782609276043,88.91017963427855
EXP-1713,2023-08,2023-08-05,Lab-Beta,Niobium-Titanium,1557.722866619838,73.57519698576475,7.319310821907551,74.5058836135916
EXP-1281,2023-08,2023-08-07,Lab-Delta,Niobium-Titanium,1759.8784555889392,77.66019879038579,10.762321076526447,86.60165884403692
EXP-1371,2023-08,2023-08-08,Lab-Epsilon,Quantum Flex,1579.3671736884544,61.58989952869101,13.402593546178265,91.82466197586245
EXP-1690,2023-08,2023-08-08,Lab-Delta,Carbon Nanotubes,980.7648397968321,69.80785415500965,6.168431012843528,82.49443395781661
EXP-2487,2023-08,2023-08-09,Lab-Epsilon,Gold-Coated Aerogel,768.4208083635244,84.93768887815449,0.26164170479433135,67.00685147793185
EXP-1297,2023-08,2023-08-11,Lab-Gamma,Carbon Nanotubes,1420.7812591983136,58.409068201472486,11.660337455834611,94.9181000005869
EXP-1695,2023-08,2023-08-12,Lab-Delta,Gold-Coated Aerogel,1171.6746760197923,48.577135887886385,1.566697854850172,90.1774211391052
EXP-1272,2023-08,2023-08-12,Lab-Epsilon,Bismuth-Strontium,734.0456804427836,58.54518019863502,3.008221262445061,76.54269888850018
EXP-1415,2023-08,2023-08-12,Lab-Beta,Bismuth-Strontium,506.2548698986104,83.63989072031009,0.04510421044636148,66.42029869894984
EXP-1416,2023-08,2023-08-13,Lab-Delta,Niobium-Titanium,2307.4768193036216,47.805331653248686,14.651707871375327,100.0
EXP-0322,2023-08,2023-08-14,Lab-Alpha,Carbon Nanotubes,550.0874562410951,51.75124289813267,1.729185187753242,85.18024086195204
EXP-2411,2023-08,2023-08-14,Lab-Beta,Carbon Nanotubes,782.414414979227,55.25261975164414,5.01501232956328,85.75509818946462
EXP-1218,2023-08,2023-08-16,Lab-Gamma,Carbon Nanotubes,1441.9036902953096,77.2752508724024,7.2104104227268,85.21363102112863
EXP-2236,2023-08,2023-08-17,Lab-Alpha,Niobium-Titanium,1670.4922255627343,73.59222603642817,8.978171913602068,78.8700808888949
EXP-0787,2023-08,2023-08-17,Lab-Gamma,Gold-Coated Aerogel,1639.2612110946952,79.06198915861052,5.8760451807029215,74.26173905001153
EXP-2002,2023-08,2023-08-17,Lab-Beta,Quantum Flex,1406.7553941582319,40.529527833616875,14.30433089181329,100.0
EXP-2326,2023-08,2023-08-17,Lab-Beta,Quantum Flex,1694.1535576487586,80.56178182521708,15.600946007393476,89.3036901648539
EXP-1905,2023-08,2023-08-18,Lab-Epsilon,Graphene-YBCO,988.5850297529204,69.37785012567122,6.1748278881736445,80.33792423668216
EXP-0649,2023-08,2023-08-18,Lab-Gamma,Niobium-Titanium,1300.442639600608,84.63007271656554,5.051174218666115,80.9659623182225
EXP-2445,2023-08,2023-08-19,Lab-Epsilon,Gold-Coated Aerogel,1111.5822209191317,93.31393029120355,3.848107496254872,77.72111838729921
EXP-0983,2023-08,2023-08-19,Lab-Delta,Gold-Coated Aerogel,1441.3812100748391,70.53247311108912,4.48648117073975,81.21373996253504
EXP-0334,2023-08,2023-08-20,Lab-Beta,Bismuth-Strontium,1628.4332322912128,79.6614313336294,11.366861027245815,73.32239140070911
EXP-0849,2023-08,2023-08-21,Lab-Alpha,Gold-Coated Aerogel,1248.4187799522736,53.11779942855904,6.870851646760611,83.73728786033499
EXP-1504,2023-08,2023-08-21,Lab-Gamma,Gold-Coated Aerogel,1520.7042257419907,50.24206662470964,3.3203188711102802,84.97356866936443
EXP-2282,2023-08,2023-08-21,Lab-Alpha,Carbon Nanotubes,676.7117829962109,75.24432958803979,2.718107041434332,76.02097667545318
EXP-0997,2023-08,2023-08-22,Lab-Gamma,Carbon Nanotubes,1983.3897204526,62.11704459842355,13.41318446988816,98.81593105534789
EXP-0972,2023-08,2023-08-22,Lab-Delta,Quantum Flex,1479.3553737224356,77.05090708457281,13.936967785899583,97.52006500835081
EXP-1004,2023-08,2023-08-24,Lab-Epsilon,Carbon Nanotubes,1292.802513259521,59.28194408532926,7.0668802643590105,83.57047814110064
EXP-1437,2023-08,2023-08-25,Lab-Delta,Gold-Coated Aerogel,610.4078883355537,46.21333964980033,0.0,82.60516854231004
EXP-2187,2023-08,2023-08-25,Lab-Gamma,Niobium-Titanium,655.6696874789196,72.92451828760832,4.11602061878049,62.04044161940962
EXP-0022,2023-08,2023-08-25,Lab-Gamma,Gold-Coated Aerogel,1033.7247198841749,77.12933213977871,3.609149780614943,72.43501191222023
EXP-1704,2023-08,2023-08-26,Lab-Gamma,Niobium-Titanium,1613.9997768507521,64.05513378777056,7.187490302540908,80.04757959780122
EXP-1918,2023-08,2023-08-26,Lab-Beta,Quantum Flex,1662.7759062257328,83.91613600793264,13.67272909468889,88.365429243972
EXP-2254,2023-08,2023-08-26,Lab-Beta,Graphene-YBCO,1061.2994885678722,84.29381595373317,5.789581812252811,72.87878271010644
EXP-1110,2023-08,2023-08-28,Lab-Epsilon,Graphene-YBCO,2105.293135634214,43.177508778320004,18.164346050916876,100.0
EXP-1712,2023-08,2023-08-28,Lab-Epsilon,Carbon Nanotubes,976.3369771508511,63.75573796330328,6.5978214812638765,75.36913571089909
EXP-2308,2023-08,2023-08-30,Lab-Beta,Quantum Flex,1409.5998897781403,55.442769352310236,12.250377120837966,93.12145956420875
EXP-0034,2023-08,2023-08-30,Lab-Alpha,Quantum Flex,708.9058633581914,96.67349120307759,1.0509278125296122,67.11219004030477
EXP-1994,2023-09,2023-09-01,Lab-Alpha,Bismuth-Strontium,1714.8368415161901,69.63153689485173,10.160800232502273,91.67196258148564
EXP-0877,2023-09,2023-09-01,Lab-Epsilon,Carbon Nanotubes,933.0861058174876,71.7990383540926,6.939026167512612,74.25977156547512
EXP-2296,2023-09,2023-09-03,Lab-Gamma,Carbon Nanotubes,1466.7710645429474,42.54296892033499,10.853033528487833,99.09312475603893
EXP-1762,2023-09,2023-09-03,Lab-Epsilon,Quantum Flex,1021.9801225467954,75.79430812348892,9.475104756904434,89.57537148464233
EXP-1500,2023-09,2023-09-03,Lab-Delta,Bismuth-Strontium,800.3521443358278,84.09834841389194,3.9059689098964796,69.6837388222739
EXP-2298,2023-09,2023-09-03,Lab-Beta,Graphene-YBCO,719.6462850428738,97.40099954100378,2.3699598633951946,57.87026310035775
EXP-1904,2023-09,2023-09-04,Lab-Epsilon,Gold-Coated Aerogel,1016.5356131297334,43.4606325871553,2.5280031617477987,79.46233292686095
EXP-1252,2023-09,2023-09-04,Lab-Beta,Bismuth-Strontium,735.5524575372656,84.34838089636531,3.572632021708416,71.81590051916913
EXP-1273,2023-09,2023-09-05,Lab-Beta,Gold-Coated Aerogel,200.0,79.91164715158685,0.022567242160967727,71.00518545172449
EXP-2228,2023-09,2023-09-05,Lab-Epsilon,Graphene-YBCO,1176.367573885974,74.84462112932289,5.887437344772761,82.44004561217407
EXP-1164,2023-09,2023-09-05,Lab-Beta,Carbon Nanotubes,900.4269226958248,92.86689060890015,3.850300764754855,70.29363356612913
EXP-1198,2023-09,2023-09-07,Lab-Delta,Gold-Coated Aerogel,1493.2240463488602,81.85590307958454,7.1293141431823415,78.60388894042828
EXP-2008,2023-09,2023-09-08,Lab-Beta,Quantum Flex,1396.802764126174,66.54896947041709,11.362042679241842,81.35140146544951
EXP-1965,2023-09,2023-09-08,Lab-Delta,Niobium-Titanium,1293.7962871914167,71.07183709607892,6.862517813892426,86.43315384161743
EXP-0448,2023-09,2023-09-08,Lab-Beta,Quantum Flex,1537.3320439445806,121.21280538970089,9.000876038133622,71.1625774506204
EXP-0454,2023-09,2023-09-08,Lab-Beta,Quantum Flex,1194.3517112266268,55.7559536949359,10.093309765273217,91.82062980560181
EXP-2093,2023-09,2023-09-09,Lab-Alpha,Quantum Flex,664.3899127702504,41.61944039255121,3.9289444517916796,81.81556790383215
EXP-1403,2023-09,2023-09-09,Lab-Alpha,Quantum Flex,1663.4441466966805,78.82126899616755,13.376717476417591,80.51818320724385
EXP-0618,2023-09,2023-09-10,Lab-Epsilon,Bismuth-Strontium,941.8301984021789,73.94205229704504,7.5802460174312305,77.53742589844168
EXP-2074,2023-09,2023-09-11,Lab-Alpha,Bismuth-Strontium,1356.8766484778207,88.06489394660575,10.748185122271057,84.14591447514451
EXP-0298,2023-09,2023-09-11,Lab-Beta,Quantum Flex,1019.69915633394,50.635976847841434,6.397600583919307,85.82663685085845
EXP-0785,2023-09,2023-09-12,Lab-Beta,Quantum Flex,1112.9527279314075,65.63302166883955,10.235613646578336,94.26574183038089
EXP-1022,2023-09,2023-09-15,Lab-Gamma,Graphene-YBCO,1537.0824074793804,50.68175267347871,9.915890221522869,87.17538576157743
EXP-0861,2023-09,2023-09-15,Lab-Gamma,Bismuth-Strontium,2277.1032650094903,79.10221004630031,12.294838131797587,83.48557697601434
EXP-1923,2023-09,2023-09-15,Lab-Gamma,Quantum Flex,1702.9338648587818,66.91987384417789,16.228489136218677,100.0
EXP-0212,2023-09,2023-09-16,Lab-Delta,Bismuth-Strontium,1837.632852780738,68.04402827210907,10.49279414042406,95.26029215222766
EXP-2359,2023-09,2023-09-17,Lab-Epsilon,Niobium-Titanium,768.1063784274418,109.4887115999523,2.2770020450622117,66.27973675314608
EXP-1973,2023-09,2023-09-17,Lab-Epsilon,Graphene-YBCO,1160.81890160593,32.77976346270604,10.720991538531882,100.0
EXP-1000,2023-09,2023-09-20,Lab-Beta,Graphene-YBCO,1664.9234078672798,37.34573541559082,13.071586044825764,100.0
EXP-1009,2023-09,2023-09-20,Lab-Epsilon,Niobium-Titanium,1174.420602927741,59.81200782351449,5.145357215752364,91.13351836003753
EXP-0072,2023-09,2023-09-25,Lab-Epsilon,Niobium-Titanium,942.2872730205802,44.01028967308602,4.009016142445877,90.19757721222959
EXP-0211,2023-09,2023-09-25,Lab-Gamma,Gold-Coated Aerogel,756.7011389128539,40.21693278159872,0.5666723973650349,90.75968349874238
EXP-0706,2023-09,2023-09-27,Lab-Epsilon,Quantum Flex,736.402159790402,46.725283263286585,7.264428526531185,93.9917835606306
EXP-0506,2023-09,2023-09-27,Lab-Epsilon,Gold-Coated Aerogel,1170.677937164177,74.43087635392949,4.255056091695724,79.8177264886161
EXP-0781,2023-09,2023-09-27,Lab-Alpha,Carbon Nanotubes,983.2850394466149,88.92784804781304,3.1965750205302768,68.66474658417857
EXP-2220,2023-09,2023-09-29,Lab-Delta,Bismuth-Strontium,923.8627826891204,62.507343704507385,6.183680698672357,82.20265133058098
EXP-1906,2023-09,2023-09-29,Lab-Gamma,Graphene-YBCO,1536.8702260595473,72.79761718360103,10.9433904254246,80.48142601293401
EXP-0126,2023-09,2023-09-29,Lab-Beta,Graphene-YBCO,1826.1490698338598,73.11465249775534,12.635007045680462,83.26187685698221
EXP-1894,2023-09,2023-09-29,Lab-Gamma,Gold-Coated Aerogel,1008.9980210334289,74.88732880596764,2.4611195341351224,73.35870511069129
EXP-2028,2023-09,2023-09-30,Lab-Beta,Quantum Flex,1352.1037704303692,73.22603005378399,12.316348491499138,87.34945145352775
EXP-0069,2023-10,2023-10-01,Lab-Delta,Gold-Coated Aerogel,854.7860371668039,63.16043173029186,0.9021697239625661,74.43250600067746
EXP-1424,2023-10,2023-10-01,Lab-Alpha,Niobium-Titanium,944.2856730743765,80.05920352905137,1.964668359173511,67.78718491326171
EXP-0545,2023-10,2023-10-01,Lab-Beta,Graphene-YBCO,1719.4920434560815,47.73046719272797,13.181889948287205,98.64274090735447
EXP-0306,2023-10,2023-10-01,Lab-Epsilon,Bismuth-Strontium,854.1591435528026,95.90544349156175,2.548959324086323,74.42698726102526
EXP-0872,2023-10,2023-10-03,Lab-Epsilon,Bismuth-Strontium,1209.666460820076,98.2080207690706,6.220443886336231,75.43075269971435
EXP-0962,2023-10,2023-10-03,Lab-Beta,Quantum Flex,1270.2339214343558,75.43797282962959,9.612317610435495,85.50388979206508
EXP-0215,2023-10,2023-10-03,Lab-Beta,Bismuth-Strontium,1855.5167725335705,60.431226490661956,10.285811034457385,94.70417438530285
EXP-1541,2023-10,2023-10-04,Lab-Epsilon,Gold-Coated Aerogel,1997.4762266981197,61.22595576728095,8.07105404563678,84.02087594264293
EXP-1276,2023-10,2023-10-04,Lab-Beta,Niobium-Titanium,1068.7416620693707,74.43986089974804,2.0759153577634124,76.5983071923967
EXP-0433,2023-10,2023-10-04,Lab-Alpha,Carbon Nanotubes,1160.7406068143969,51.36727057285941,7.530550884298393,85.97974706125014
EXP-1833,2023-10,2023-10-04,Lab-Delta,Graphene-YBCO,1159.2699736958284,70.09825730238765,8.984980907697356,88.69413397332687
EXP-0300,2023-10,2023-10-04,Lab-Epsilon,Graphene-YBCO,1261.3314648548721,74.36439444486844,10.04551739978975,86.35888115091073
EXP-0528,2023-10,2023-10-05,Lab-Gamma,Bismuth-Strontium,1447.3745242395078,80.94029019616951,8.447382296815151,78.31742621610886
EXP-1180,2023-10,2023-10-05,Lab-Delta,Niobium-Titanium,608.0606078248112,71.02020864964062,3.993078497777595,82.28602001773466
EXP-2345,2023-10,2023-10-07,Lab-Epsilon,Gold-Coated Aerogel,1298.8131480893353,98.9647631068165,1.564271310792559,68.702863388562
EXP-0493,2023-10,2023-10-09,Lab-Epsilon,Carbon Nanotubes,1401.9464612711204,66.55522654432724,10.11681959787074,78.75092965223351
EXP-2332,2023-10,2023-10-11,Lab-Beta,Carbon Nanotubes,793.6125212127555,67.2900028123144,4.2504975931574975,79.60849019884185
EXP-1651,2023-10,2023-10-11,Lab-Alpha,Niobium-Titanium,1166.191076393151,88.98790656448075,5.693830844935095,84.58785725629264
EXP-1960,2023-10,2023-10-12,Lab-Delta,Quantum Flex,1631.5900920557212,73.78915641133,13.954263196942106,96.30602458277512
EXP-2288,2023-10,2023-10-14,Lab-Beta,Carbon Nanotubes,1384.8417515019753,64.15503407051324,10.762600289135639,83.6156057236841
EXP-1632,2023-10,2023-10-14,Lab-Beta,Carbon Nanotubes,406.38243872477483,79.9758712178507,0.14910749731993744,72.35855482395345
EXP-1874,2023-10,2023-10-14,Lab-Beta,Graphene-YBCO,931.0446778598991,80.41819550570344,4.288459601493932,83.31605323063599
EXP-0228,2023-10,2023-10-14,Lab-Beta,Bismuth-Strontium,1059.022053689593,75.70293840267156,4.048238768085823,68.9608502918774
EXP-1489,2023-10,2023-10-15,Lab-Gamma,Carbon Nanotubes,856.569049188563,54.58484237056387,4.267625690958524,86.28658397495074
EXP-1481,2023-10,2023-10-16,Lab-Delta,Gold-Coated Aerogel,658.8706299584019,82.10637210593268,3.4664352900089614,70.85265078852443
EXP-2456,2023-10,2023-10-16,Lab-Beta,Graphene-YBCO,1090.038291637522,62.93954437299748,4.154682766450826,83.09790666897378
EXP-0813,2023-10,2023-10-16,Lab-Epsilon,Carbon Nanotubes,810.9036905472724,69.48238233722932,6.074842481457332,76.19129774106402
EXP-1686,2023-10,2023-10-18,Lab-Gamma,Niobium-Titanium,1453.4742127892237,57.83851056971494,7.370402655889086,86.03411744081272
EXP-2369,2023-10,2023-10-19,Lab-Delta,Bismuth-Strontium,1398.1467535884387,72.35325906613133,6.454426097643274,76.26392005489718
EXP-1614,2023-10,2023-10-19,Lab-Epsilon,Gold-Coated Aerogel,841.2552874997277,84.74090439867132,0.0,65.47019793550257
EXP-0780,2023-10,2023-10-20,Lab-Alpha,Niobium-Titanium,1545.8548735611844,57.86201495675776,8.141582195564524,86.32171674677882
EXP-0398,2023-10,2023-10-20,Lab-Delta,Bismuth-Strontium,1512.4549903328643,89.48593327078311,9.430973389251534,70.99374005618921
EXP-2230,2023-10,2023-10-21,Lab-Epsilon,Bismuth-Strontium,1149.602599959924,52.26033418636098,8.796179797825976,88.07489794719537
EXP-1922,2023-10,2023-10-21,Lab-Epsilon,Carbon Nanotubes,1298.8058421465175,55.83851364870126,8.496873469500777,88.17296762865058
EXP-0724,2023-10,2023-10-22,Lab-Delta,Carbon Nanotubes,1643.3067291315726,63.643015645862036,10.273361840225238,100.0
EXP-0074,2023-10,2023-10-22,Lab-Alpha,Quantum Flex,1050.9724630494202,80.34846119886917,7.71886102251784,80.49674655391246
EXP-2478,2023-10,2023-10-22,Lab-Beta,Niobium-Titanium,1240.764834353166,74.88179087342026,2.5384225996859073,69.04787598275172
EXP-0821,2023-10,2023-10-24,Lab-Epsilon,Gold-Coated Aerogel,1419.5887668245869,59.88539194974586,3.7848000080717568,90.91668730056345
EXP-0695,2023-10,2023-10-24,Lab-Alpha,Gold-Coated Aerogel,965.8100035103726,77.0245119373849,0.0,72.71236509377962
EXP-1155,2023-10,2023-10-24,Lab-Beta,Bismuth-Strontium,1135.091553972345,88.32727029174038,5.823962249407556,68.39552437320296
EXP-2292,2023-10,2023-10-25,Lab-Alpha,Carbon Nanotubes,881.4172769415769,72.59044975178203,6.6580409522212864,70.4007676266835
EXP-2392,2023-10,2023-10-26,Lab-Epsilon,Bismuth-Strontium,1972.428757180532,57.767488550354784,10.827185827577296,93.63533481911468
EXP-1691,2023-10,2023-10-26,Lab-Delta,Niobium-Titanium,514.5428123725231,79.7227306845098,0.0,70.12934125206745
EXP-1514,2023-10,2023-10-26,Lab-Delta,Carbon Nanotubes,1132.5611252525414,76.57402970900243,8.315523611164146,85.49410745033725
EXP-0427,2023-10,2023-10-28,Lab-Gamma,Bismuth-Strontium,545.2901005571948,80.27571439392528,0.8883933599634096,69.08733928768417
EXP-0016,2023-10,2023-10-28,Lab-Gamma,Niobium-Titanium,1269.750154270007,72.00099481451905,4.680311952361043,82.10962617979706
EXP-0854,2023-10,2023-10-28,Lab-Delta,Quantum Flex,1129.7716422093679,51.91389354981074,11.19287167603796,91.13090556932111
EXP-0239,2023-10,2023-10-29,Lab-Alpha,Graphene-YBCO,1021.0961636468651,104.54656706823971,4.382715370063532,67.35083902660635
EXP-1042,2023-10,2023-10-29,Lab-Gamma,Bismuth-Strontium,1540.5348975695358,55.102995659194534,8.559921256047781,81.94405083070006
EXP-0392,2023-10,2023-10-30,Lab-Beta,Quantum Flex,660.0055813940025,67.90024445685798,5.203256879354515,82.34886566115217
EXP-0672,2023-10,2023-10-31,Lab-Epsilon,Gold-Coated Aerogel,1621.8143053437666,74.90278610047773,5.150773955275083,77.98363375013695
EXP-1170,2023-11,2023-11-01,Lab-Gamma,Carbon Nanotubes,836.5009676361099,62.664198838560594,2.0375743943594276,82.26389916782902
EXP-0221,2023-11,2023-11-01,Lab-Epsilon,Bismuth-Strontium,1552.2030655514159,62.78322911694113,8.841877207822318,93.13644940067664
EXP-1410,2023-11,2023-11-02,Lab-Gamma,Quantum Flex,1462.7631515842693,72.47162506272034,10.180795378185142,82.04530211769242
EXP-1659,2023-11,2023-11-02,Lab-Beta,Niobium-Titanium,1210.6289133767389,85.15206005160528,6.24848544513322,75.8365810151247
EXP-1286,2023-11,2023-11-03,Lab-Epsilon,Carbon Nanotubes,1659.8362758794506,91.31478030745072,10.414514285433123,74.45818126392595
EXP-1900,2023-11,2023-11-04,Lab-Delta,Gold-Coated Aerogel,733.686026741422,44.860760281785076,3.5481394711365706,83.38297629793371
EXP-1535,2023-11,2023-11-04,Lab-Epsilon,Bismuth-Strontium,1597.9455687267132,56.48499096340003,11.739500839166885,90.07235858411715
EXP-1584,2023-11,2023-11-05,Lab-Beta,Gold-Coated Aerogel,1131.7038797942873,66.74068384784658,6.3324666653098864,72.70796777976314
EXP-2153,2023-11,2023-11-06,Lab-Delta,Graphene-YBCO,755.9332565109291,78.97812640322663,6.413422693507949,77.61881577936688
EXP-2370,2023-11,2023-11-06,Lab-Gamma,Niobium-Titanium,1150.356538425012,83.42363301923963,7.434449013893891,72.96133778860884
EXP-0720,2023-11,2023-11-08,Lab-Alpha,Carbon Nanotubes,660.7209991538826,103.47532484164924,0.7904629694679588,59.21352654596951
EXP-0220,2023-11,2023-11-09,Lab-Gamma,Niobium-Titanium,2358.607442207898,59.52683434914881,14.17503131120992,98.18910472504867
EXP-1105,2023-11,2023-11-10,Lab-Beta,Quantum Flex,883.1494294458655,84.9160006313287,5.660178920384947,82.10551215482391
EXP-0464,2023-11,2023-11-10,Lab-Epsilon,Carbon Nanotubes,1433.8558793076477,91.13541136997735,7.406188173689817,70.19587414890522
EXP-0251,2023-11,2023-11-10,Lab-Alpha,Quantum Flex,897.4057334107864,71.07649026276013,5.524352739994871,76.57347414064522
EXP-1596,2023-11,2023-11-10,Lab-Epsilon,Gold-Coated Aerogel,2043.121381769671,77.94464350752813,6.456678454196092,74.3564371235073
EXP-0252,2023-11,2023-11-11,Lab-Epsilon,Carbon Nanotubes,1340.6982907500123,94.28708606875655,8.43762899808292,70.50035774072413
EXP-2165,2023-11,2023-11-11,Lab-Delta,Niobium-Titanium,1218.3681969791066,71.73967237424046,5.674280220057966,78.01074224675249
EXP-0084,2023-11,2023-11-12,Lab-Alpha,Gold-Coated Aerogel,574.166789554583,57.241164687442996,0.0,79.19993851457366
EXP-2307,2023-11,2023-11-14,Lab-Alpha,Niobium-Titanium,1365.5309292573277,62.18685777476324,8.157717332054231,91.19784126251672
EXP-0087,2023-11,2023-11-14,Lab-Beta,Gold-Coated Aerogel,877.0231099703011,82.91138424635862,1.9625471434779362,68.04750189837428
EXP-1540,2023-11,2023-11-15,Lab-Delta,Gold-Coated Aerogel,274.1464790988848,63.756670353307946,0.0,73.81548836044766
EXP-0382,2023-11,2023-11-16,Lab-Gamma,Quantum Flex,1348.3228742166743,61.32139308439198,9.198966382280851,87.27103810939049
EXP-1214,2023-11,2023-11-16,Lab-Gamma,Graphene-YBCO,1307.174714149819,61.57246547215512,10.509618225913632,100.0
EXP-2241,2023-11,2023-11-16,Lab-Alpha,Quantum Flex,1018.0118748158487,47.97894981117021,4.615903344754623,98.93970901827902
EXP-0467,2023-11,2023-11-17,Lab-Delta,Graphene-YBCO,1533.7970882818404,52.444558786216206,11.253758563032347,100.0
EXP-0768,2023-11,2023-11-17,Lab-Epsilon,Bismuth-Strontium,1705.847884648872,64.5110168383469,9.384932633206232,88.72590434554289
EXP-0551,2023-11,2023-11-17,Lab-Epsilon,Quantum Flex,1239.1853057904507,49.22555140685323,10.686806514996357,99.14156093540564
EXP-1143,2023-11,2023-11-18,Lab-Delta,Quantum Flex,1869.4793784883452,77.98001164433087,15.645023392116816,90.41872489511708
EXP-2045,2023-11,2023-11-18,Lab-Beta,Gold-Coated Aerogel,960.4429053538539,70.86151090446452,2.4095730312007815,75.25621455613957
EXP-0679,2023-11,2023-11-18,Lab-Epsilon,Quantum Flex,1593.0627629089365,98.79340128954466,13.237841818656326,83.02327714158616
EXP-1980,2023-11,2023-11-19,Lab-Alpha,Gold-Coated Aerogel,1713.9181695337224,75.79502048673768,5.490141615046363,72.709114727237
EXP-2447,2023-11,2023-11-19,Lab-Beta,Gold-Coated Aerogel,1057.8354436902905,95.64340844338366,2.1823151050604572,71.87859596632448
EXP-1836,2023-11,2023-11-21,Lab-Beta,Gold-Coated Aerogel,2015.1430200946788,83.61771628010992,7.109521726838837,68.23015507878056
EXP-1021,2023-11,2023-11-25,Lab-Alpha,Gold-Coated Aerogel,938.5955202667838,80.94680194836084,4.061237910288124,72.73077050136837
EXP-1676,2023-11,2023-11-25,Lab-Gamma,Carbon Nanotubes,1402.7212375038023,76.91363496538031,9.710612031783644,81.45420920672692
EXP-0846,2023-11,2023-11-26,Lab-Delta,Gold-Coated Aerogel,1188.6368550827342,80.42983906649883,4.221975009506831,73.86139439964059
EXP-1057,2023-11,2023-11-27,Lab-Gamma,Gold-Coated Aerogel,1192.1981885836542,85.97314291340965,0.0012155423927686648,75.78955081424135
EXP-0268,2023-11,2023-11-27,Lab-Alpha,Graphene-YBCO,1743.955018635363,90.07173117657553,14.589776283716093,87.62179342935006
EXP-1423,2023-11,2023-11-29,Lab-Epsilon,Carbon Nanotubes,1540.886402631206,75.21536354528845,10.873389750845288,78.47250845994594
EXP-1063,2023-11,2023-11-29,Lab-Gamma,Bismuth-Strontium,1092.775631403155,76.8082205505477,4.2017496728552715,76.00536809884201
EXP-0189,2023-12,2023-12-01,Lab-Gamma,Graphene-YBCO,1075.852486567482,66.5989928495876,7.183323555265078,84.09011215615126
EXP-1419,2023-12,2023-12-01,Lab-Epsilon,Niobium-Titanium,1725.5542484055918,66.47744990888084,8.77092318709726,85.76037059707055
EXP-0867,2023-12,2023-12-02,Lab-Gamma,Bismuth-Strontium,1219.495661611507,47.592578256337305,6.755263276100875,94.8312383932092
EXP-0822,2023-12,2023-12-03,Lab-Delta,Quantum Flex,1329.8754326540338,82.2036191327021,9.607833768456516,83.12747936421293
EXP-1221,2023-12,2023-12-04,Lab-Alpha,Niobium-Titanium,1088.160685302074,41.510242678102614,6.298434565746681,90.61615926186508
EXP-1288,2023-12,2023-12-04,Lab-Delta,Gold-Coated Aerogel,1089.9973075394194,61.43287768557728,2.5506658338909416,84.32438668783043
